"id","country","poor"
64314,"B",0.012
24878,"B",0.06
34388,"B",0.196
97476,"B",0.004
34921,"B",0.06
13314,"B",0.088
18970,"B",0.114
37507,"B",0.002
87496,"B",0.228
58604,"B",0.05
30515,"B",0.08
44906,"B",0.032
93239,"B",0.268
76112,"B",0.276
6456,"B",0
53927,"B",0.02
64186,"B",0.112
63138,"B",0.31
82015,"B",0.298
63170,"B",0.016
54807,"B",0.05
87793,"B",0.038
97301,"B",0.042
232,"B",0.136
26634,"B",0.1
85867,"B",0.194
57325,"B",0.264
35632,"B",0
47840,"B",0.174
9274,"B",0.09
284,"B",0.038
22742,"B",0.094
53934,"B",0.128
36966,"B",0.302
42608,"B",0.044
32006,"B",0.002
59632,"B",0.128
4497,"B",0.002
42984,"B",0.064
80997,"B",0.016
45573,"B",0.004
63859,"B",0.356
60895,"B",0.008
7989,"B",0.022
31665,"B",0.044
72500,"B",0.044
70793,"B",0.14
42953,"B",0.006
14944,"B",0.066
93417,"B",0.004
48266,"B",0.032
71348,"B",0.252
32606,"B",0.082
41107,"B",0.174
28001,"B",0.168
8641,"B",0.008
13829,"B",0.144
16375,"B",0.014
56091,"B",0
65795,"B",0.018
74581,"B",0.006
67780,"B",0.212
45588,"B",0.088
10436,"B",0.036
59581,"B",0.056
98935,"B",0.05
9766,"B",0.032
81489,"B",0.214
97239,"B",0.098
14815,"B",0.116
90111,"B",0.218
97125,"B",0.05
72470,"B",0.02
69539,"B",0.158
1477,"B",0.126
25810,"B",0.384
60760,"B",0.07
86709,"B",0.204
71675,"B",0.002
88914,"B",0.056
3596,"B",0.04
35449,"B",0.01
22788,"B",0.086
81414,"B",0.338
54016,"B",0.118
13416,"B",0.262
95135,"B",0.092
11145,"B",0.01
34468,"B",0.052
98924,"B",0.014
66419,"B",0.03
42597,"B",0.006
59861,"B",0.006
47536,"B",0.102
24029,"B",0.008
72289,"B",0.014
42424,"B",0.03
14644,"B",0.132
54351,"B",0.006
26585,"B",0.05
85846,"B",0.03
75832,"B",0.106
90446,"B",0.08
19509,"B",0.058
36663,"B",0.272
65640,"B",0.014
33800,"B",0.012
82292,"B",0.022
63919,"B",0.078
78108,"B",0.118
23218,"B",0.166
46507,"B",0.066
12881,"B",0.166
6561,"B",0.038
92812,"B",0.094
90133,"B",0.16
33315,"B",0
51492,"B",0.006
59516,"B",0.204
98682,"B",0.044
42547,"B",0.004
63690,"B",0.092
4525,"B",0.008
63244,"B",0.036
81839,"B",0.012
49052,"B",0.02
21753,"B",0.03
44180,"B",0.012
30571,"B",0.172
88166,"B",0.356
2655,"B",0.012
15861,"B",0.002
80736,"B",0.008
39751,"B",0.226
58976,"B",0.018
80715,"B",0.02
40036,"B",0.07
44413,"B",0
51607,"B",0.054
76740,"B",0.048
35703,"B",0.124
58957,"B",0.022
65131,"B",0.002
17145,"B",0.092
78307,"B",0.134
70568,"B",0.014
95071,"B",0.098
26730,"B",0.168
63116,"B",0.02
26574,"B",0.068
26902,"B",0.052
45531,"B",0.014
97446,"B",0.034
88853,"B",0
75231,"B",0.004
74483,"B",0.268
47532,"B",0.122
20768,"B",0.062
11136,"B",0.03
48147,"B",0.018
95701,"B",0.164
59049,"B",0.084
55032,"B",0.048
82180,"B",0.002
13354,"B",0.062
98827,"B",0.008
78865,"B",0.01
40806,"B",0.078
43771,"B",0.002
71024,"B",0.048
80469,"B",0.026
67256,"B",0.06
96808,"B",0.022
85553,"B",0.056
82047,"B",0.452
31570,"B",0.024
68809,"B",0.136
74267,"B",0.096
7631,"B",0.026
75717,"B",0.378
56647,"B",0.058
59988,"B",0.168
76348,"B",0.32
53732,"B",0.03
89258,"B",0.016
9157,"B",0.002
51900,"B",0.15
22388,"B",0.024
37602,"B",0.04
60793,"B",0.008
16471,"B",0
86052,"B",0.012
49860,"B",0.202
56050,"B",0.206
1066,"B",0.024
23535,"B",0.116
42035,"B",0.098
91940,"B",0.704
63799,"B",0.004
59640,"B",0.006
4661,"B",0.2
83318,"B",0.234
61649,"B",0.038
79379,"B",0.136
48595,"B",0.002
75900,"B",0.008
51697,"B",0.07
13199,"B",0.114
25090,"B",0.112
47572,"B",0.058
37138,"B",0.158
91440,"B",0.244
3485,"B",0.01
79982,"B",0.1
36702,"B",0.078
64581,"B",0.012
87498,"B",0.008
89020,"B",0.154
61192,"B",0
65712,"B",0.136
83514,"B",0.146
7523,"B",0.016
31365,"B",0.224
38918,"B",0.326
77069,"B",0
35129,"B",0.012
83429,"B",0.184
82947,"B",0.04
16246,"B",0.196
60321,"B",0.158
21083,"B",0.046
55794,"B",0.062
9658,"B",0.012
30964,"B",0.022
75937,"B",0
28980,"B",0.102
6322,"B",0.006
88287,"B",0.096
66667,"B",0.01
55501,"B",0.01
53837,"B",0.064
81174,"B",0.022
53756,"B",0.174
71240,"B",0
56417,"B",0.058
19601,"B",0.024
86377,"B",0.25
74990,"B",0.008
68883,"B",0.026
20459,"B",0.01
88083,"B",0.104
87642,"B",0.244
66631,"B",0.148
89126,"B",0.068
30318,"B",0.06
3600,"B",0.076
50242,"B",0.05
80986,"B",0.002
73091,"B",0.012
10990,"B",0.198
16783,"B",0.04
46318,"B",0.054
50548,"B",0.418
14726,"B",0.026
4292,"B",0.002
53321,"B",0.028
27169,"B",0
32575,"B",0
84443,"B",0.08
86942,"B",0.018
73706,"B",0
97123,"B",0.448
17171,"B",0.102
5399,"B",0.198
97084,"B",0.032
45143,"B",0.018
23211,"B",0.208
54508,"B",0.168
17742,"B",0.144
86750,"B",0.032
31950,"B",0.026
17724,"B",0.01
23387,"B",0.07
91414,"B",0.162
64280,"B",0.236
18039,"B",0.134
40749,"B",0.184
36442,"B",0.002
93920,"B",0.034
80481,"B",0.054
14778,"B",0.006
33043,"B",0.086
82190,"B",0.084
44028,"B",0.058
8627,"B",0.408
58135,"B",0.006
61436,"B",0.056
4570,"B",0.004
26823,"B",0.094
19187,"B",0
6344,"B",0.022
6791,"B",0.15
57093,"B",0.018
43846,"B",0.088
54397,"B",0.006
86358,"B",0.332
17990,"B",0
42964,"B",0.016
24809,"B",0.038
54232,"B",0.006
30777,"B",0.018
4467,"B",0.182
7909,"B",0.212
34185,"B",0.118
61249,"B",0.162
47382,"B",0.066
55510,"B",0.088
40463,"B",0.098
14983,"B",0.034
27092,"B",0.076
25539,"B",0.016
75747,"B",0.034
86111,"B",0.036
34192,"B",0.032
65285,"B",0.27
76935,"B",0.006
67572,"B",0.068
73194,"B",0.132
60005,"B",0.09
6668,"B",0.086
89237,"B",0.114
91091,"B",0.008
34243,"B",0.18
39819,"B",0.038
13759,"B",0.09
92320,"B",0.004
72399,"B",0.022
1514,"B",0.054
75567,"B",0.024
95710,"B",0.036
93632,"B",0
57909,"B",0.056
30465,"B",0.016
14098,"B",0.034
63680,"B",0.056
22559,"B",0.026
34193,"B",0.088
58737,"B",0.232
82195,"B",0.028
73307,"B",0.046
18866,"B",0.094
62410,"B",0.03
19731,"B",0.248
7153,"B",0.034
6762,"B",0.188
1147,"B",0.11
13079,"B",0.126
62611,"B",0.014
11677,"B",0.172
86312,"B",0.044
63881,"B",0.034
16423,"B",0.038
37934,"B",0.234
56466,"B",0.212
89856,"B",0.04
48290,"B",0.028
8862,"B",0.226
92229,"B",0.012
75795,"B",0.156
41523,"B",0.022
71563,"B",0.024
6770,"B",0.004
23676,"B",0.006
84634,"B",0.044
69812,"B",0.05
19628,"B",0.064
78698,"B",0.458
84043,"B",0.044
17846,"B",0.022
13743,"B",0.002
21688,"B",0.074
56646,"B",0.134
68850,"B",0.014
77760,"B",0.012
28856,"B",0.138
71657,"B",0.03
54453,"B",0.216
30326,"B",0.128
58541,"B",0.042
36699,"B",0.614
26854,"B",0.138
61931,"B",0.052
10260,"B",0.19
97951,"B",0
80120,"B",0.004
54720,"B",0.002
17333,"B",0
26998,"B",0.008
13039,"B",0.01
32320,"B",0.042
52131,"B",0.006
33824,"B",0.026
3609,"B",0.026
18175,"B",0.016
73631,"B",0.016
47466,"B",0.038
97757,"B",0
97867,"B",0.48
7164,"B",0.272
28559,"B",0.042
74610,"B",0.008
99340,"B",0.136
80831,"B",0.064
51896,"B",0.116
86640,"B",0.028
32686,"B",0.196
68886,"B",0.01
87569,"B",0.05
27659,"B",0.096
63843,"B",0.01
25543,"B",0.038
96540,"B",0.048
97353,"B",0.112
23948,"B",0.022
84756,"B",0.024
32878,"B",0.026
54445,"B",0.078
29314,"B",0.018
37537,"B",0.028
66314,"B",0.032
34385,"B",0.032
64022,"B",0.008
84378,"B",0.226
39065,"B",0
33028,"B",0.022
11124,"B",0.05
17290,"B",0.628
58198,"B",0.012
21799,"B",0.276
48996,"B",0.166
58698,"B",0.01
21978,"B",0.068
56673,"B",0.012
51691,"B",0.2
49662,"B",0.008
83991,"B",0.054
51083,"B",0.01
6045,"B",0.004
72969,"B",0.032
53078,"B",0.068
91604,"B",0.068
98753,"B",0.004
91403,"B",0.022
73792,"B",0.044
86149,"B",0.052
59745,"B",0.022
91412,"B",0.068
90921,"B",0.012
78571,"B",0.02
75353,"B",0.02
68575,"B",0.212
86935,"B",0.038
42359,"B",0.006
32336,"B",0.236
49004,"B",0.138
13578,"B",0.148
61492,"B",0.004
38361,"B",0.022
86074,"B",0.364
71831,"B",0.36
22966,"B",0.042
4846,"B",0.05
64151,"B",0.004
96213,"B",0.102
84538,"B",0.224
80609,"B",0.212
56354,"B",0.002
4280,"B",0.054
71168,"B",0.204
27776,"B",0.008
16532,"B",0.148
27184,"B",0.012
46270,"B",0.048
8906,"B",0.354
12687,"B",0.004
83550,"B",0.062
69323,"B",0.098
66154,"B",0.194
78742,"B",0.112
15841,"B",0.064
49698,"B",0.042
97704,"B",0.062
24794,"B",0.028
77379,"B",0.036
36341,"B",0.07
91958,"B",0.094
67269,"B",0.024
6819,"B",0.02
89598,"B",0.052
45532,"B",0.008
64900,"B",0.138
76293,"B",0.058
5061,"B",0.006
92601,"B",0.014
28830,"B",0.02
18167,"B",0.312
54167,"B",0.03
53009,"B",0.146
32555,"B",0.004
78836,"B",0.34
93844,"B",0.244
72704,"B",0.134
15561,"B",0.23
93010,"B",0.176
42076,"B",0.026
3243,"B",0.222
74569,"B",0.19
38956,"B",0.066
46157,"B",0.304
21045,"B",0.222
15609,"B",0
91451,"B",0.002
68212,"B",0.262
2486,"B",0.028
5048,"B",0.178
62197,"B",0.046
78064,"B",0.008
15220,"B",0.008
40165,"B",0.012
98812,"B",0.1
31462,"B",0.296
57930,"B",0.008
33379,"B",0.134
34011,"B",0.032
71323,"B",0.164
16052,"B",0.172
63365,"B",0.13
78831,"B",0.266
5749,"B",0.134
65053,"B",0.028
81737,"B",0.212
82558,"B",0.128
58880,"B",0.018
29211,"B",0.142
32385,"B",0.07
69126,"B",0.026
88255,"B",0.066
21971,"B",0.012
28752,"B",0.098
66858,"B",0.252
10612,"B",0.088
86420,"B",0.06
88250,"B",0.044
87138,"B",0.066
57151,"B",0.078
43233,"B",0.036
6185,"B",0.008
51367,"B",0.01
86470,"B",0.028
25472,"B",0.01
52113,"B",0.06
30485,"B",0.094
47509,"B",0.072
47119,"B",0.07
71875,"B",0.128
95835,"B",0.74
81164,"B",0.066
47711,"B",0.078
47221,"B",0.224
40345,"B",0.002
48991,"B",0.314
71849,"B",0.07
26505,"B",0.006
5150,"B",0.082
44058,"B",0.034
49145,"B",0.092
15075,"B",0.012
359,"B",0.002
58711,"B",0.036
7168,"B",0.016
90025,"B",0.102
16244,"B",0
56187,"B",0.032
6073,"B",0.008
70933,"B",0.008
40573,"B",0.036
45338,"B",0.246
61956,"B",0.01
65074,"B",0.028
62318,"B",0.22
32225,"B",0.01
36643,"B",0.158
63861,"B",0.152
63449,"B",0.184
58478,"B",0.156
56630,"B",0.032
44575,"B",0.302
24602,"B",0.032
46518,"B",0.266
31515,"B",0.002
10047,"B",0.05
22649,"B",0.016
82704,"B",0.058
79311,"B",0.022
92381,"B",0.002
20371,"B",0.052
63533,"B",0.142
97841,"B",0.694
12530,"B",0.058
9314,"B",0.034
13864,"B",0.078
53829,"B",0.128
3745,"B",0.002
45018,"B",0.234
63596,"B",0.012
70290,"B",0.04
22873,"B",0.128
62398,"B",0.206
58726,"B",0.018
23332,"B",0.03
9208,"B",0.176
5326,"B",0.13
86423,"B",0.036
16033,"B",0.018
77918,"B",0.044
15504,"B",0.09
86902,"B",0.012
37117,"B",0.328
44872,"B",0.008
62967,"B",0.1
67998,"B",0.004
47253,"B",0.09
82914,"B",0.426
5937,"B",0.052
99554,"B",0.174
2857,"B",0.014
70063,"B",0.1
954,"B",0.214
36440,"B",0.058
93336,"B",0.006
14105,"B",0.08
97673,"B",0.146
70061,"B",0.122
11147,"B",0.038
12894,"B",0.078
5504,"B",0.112
6426,"B",0.102
7994,"B",0.004
98949,"B",0.028
82109,"B",0.16
57198,"B",0.066
44155,"B",0.152
27516,"B",0.132
70558,"B",0.006
26910,"B",0.032
53940,"B",0.064
29068,"B",0.118
77846,"B",0.008
96693,"B",0.014
69492,"B",0
5752,"B",0.032
47791,"B",0.126
48004,"B",0.178
86782,"B",0.154
33891,"B",0.006
23568,"B",0.196
32737,"B",0.06
69369,"B",0.042
67577,"B",0.13
56713,"B",0.006
28734,"B",0.094
92356,"B",0.318
68566,"B",0.152
48890,"B",0.096
50112,"B",0.004
43400,"B",0.088
3019,"B",0.142
36312,"B",0.002
62683,"B",0.064
29742,"B",0
70259,"B",0.008
68768,"B",0.002
80720,"B",0.054
58190,"B",0.01
50923,"B",0.028
77824,"B",0
29434,"B",0.016
21613,"B",0.098
38797,"B",0.014
99650,"B",0.024
31829,"B",0.002
93096,"B",0.004
85937,"B",0.088
22287,"B",0.042
26584,"B",0.064
38422,"B",0.284
93213,"B",0.084
55351,"B",0.168
54515,"B",0.024
85175,"B",0.044
33383,"B",0.136
29428,"B",0.18
32134,"B",0.1
81620,"B",0.046
85646,"B",0.042
97312,"B",0.018
58158,"B",0.002
56268,"B",0.022
18754,"B",0.006
51564,"B",0.186
66216,"B",0.102
96506,"B",0.084
38926,"B",0.012
3722,"B",0.048
51885,"B",0.012
24986,"B",0.13
8527,"B",0.058
95707,"B",0.02
22271,"B",0.046
62146,"B",0.3
6224,"B",0.148
68104,"B",0.16
82938,"B",0.012
10173,"B",0.02
11970,"B",0.17
69617,"B",0.074
71566,"B",0.082
190,"B",0.092
53184,"B",0.02
37629,"B",0.146
32103,"B",0.086
92470,"B",0.072
34995,"B",0.004
16843,"B",0.276
4449,"B",0.104
83244,"B",0.134
57847,"B",0.052
55595,"B",0.08
61357,"B",0.088
67142,"B",0.024
69020,"B",0.014
73329,"B",0.042
501,"B",0.102
84512,"B",0.05
9821,"B",0.222
6937,"B",0.028
95740,"B",0.022
31247,"B",0.04
30060,"B",0.01
45870,"B",0.01
61834,"B",0.024
77939,"B",0.042
71043,"B",0.016
43470,"B",0.014
68761,"B",0.01
1443,"B",0.016
60086,"B",0.012
71664,"B",0.22
30373,"B",0.264
66877,"B",0.074
76924,"B",0.264
87271,"B",0.124
45711,"B",0.222
91080,"B",0.022
93649,"B",0.068
59583,"B",0.044
8355,"B",0.096
87098,"B",0.01
68215,"B",0.106
6781,"B",0.132
95389,"B",0.022
41893,"B",0.012
26737,"B",0.042
71758,"B",0.038
71960,"B",0.016
75740,"B",0.004
84970,"B",0.006
20562,"B",0.004
94848,"B",0.33
50537,"B",0.376
94109,"B",0.608
85443,"B",0.038
93276,"B",0.012
33808,"B",0.042
15081,"B",0.062
79842,"B",0.028
98399,"B",0.106
1724,"B",0.012
66669,"B",0.03
47776,"B",0.024
5385,"B",0.366
74641,"B",0.03
40999,"B",0.09
39896,"B",0.036
81250,"B",0
81513,"B",0.148
10543,"B",0.006
58759,"B",0.024
89128,"B",0.258
2640,"B",0.05
6447,"B",0.02
4313,"B",0.068
96110,"B",0.126
47661,"B",0.116
81176,"B",0.014
98805,"B",0.018
59919,"B",0.022
80724,"B",0.002
28959,"B",0.064
83944,"B",0.014
79528,"B",0.1
15050,"B",0.028
87388,"B",0.326
45343,"B",0
38064,"B",0.034
47402,"B",0.026
20326,"B",0.032
73820,"B",0.106
2886,"B",0.094
24492,"B",0.004
99422,"B",0.006
85230,"B",0
53275,"B",0.126
15959,"B",0.178
33917,"B",0.128
4907,"B",0.164
18852,"B",0.5
44849,"B",0.124
82600,"B",0.208
57766,"B",0.038
66676,"B",0.066
43042,"B",0.044
36007,"B",0.504
98205,"B",0.036
84768,"B",0.006
25369,"B",0.098
70884,"B",0.086
6259,"B",0.006
16832,"B",0.012
53883,"B",0.142
7776,"B",0.39
22236,"B",0.004
97615,"B",0.156
42362,"B",0.006
41404,"B",0.01
4511,"B",0.044
31649,"B",0.044
98710,"B",0.16
65501,"B",0.144
17776,"B",0.106
44267,"B",0.114
3057,"B",0.08
61916,"B",0.058
9422,"B",0.038
24020,"B",0.038
24058,"B",0.034
77315,"B",0.274
82349,"B",0.01
41703,"B",0.058
10632,"B",0.146
15456,"B",0.068
73534,"B",0.028
3391,"B",0.038
1925,"B",0.002
65101,"B",0.04
28926,"B",0.008
85262,"B",0.122
54420,"B",0.274
98268,"B",0.004
47028,"B",0.012
68249,"B",0.024
72521,"B",0
84649,"B",0.156
83365,"B",0.004
15696,"B",0.32
49279,"B",0.108
76904,"B",0.114
9745,"B",0.036
80957,"B",0.192
885,"B",0.146
52724,"B",0.032
86518,"B",0.076
64969,"B",0.014
24595,"B",0.108
17725,"B",0.11
37031,"B",0.172
59393,"B",0.06
45567,"B",0.212
55122,"B",0.032
14292,"B",0.036
14922,"B",0.05
62606,"B",0.006
95600,"B",0.066
22360,"B",0.032
27607,"B",0.024
30113,"B",0.036
81266,"B",0.28
99200,"B",0.128
17077,"B",0.082
62004,"B",0.034
54750,"B",0.206
33615,"B",0.11
48,"B",0.158
46809,"B",0.052
29626,"B",0.004
22035,"B",0.012
26479,"B",0.038
11882,"B",0.018
72806,"B",0.078
15219,"B",0.116
8778,"B",0.012
74741,"B",0.124
26303,"B",0.076
7146,"B",0.022
89643,"B",0.008
25100,"B",0.008
91596,"B",0.032
42055,"B",0.016
76656,"B",0.046
28088,"B",0.004
48943,"B",0.23
26860,"B",0.006
86992,"B",0.138
15232,"B",0.154
15281,"B",0.018
85662,"B",0.09
68252,"B",0.026
47089,"B",0.21
88148,"B",0.034
83416,"B",0.04
79824,"B",0.058
51857,"B",0.056
40614,"B",0.022
48013,"B",0.138
52090,"B",0.062
88689,"B",0.002
95049,"B",0
25947,"B",0.13
52975,"B",0
38277,"B",0.008
41698,"B",0.006
85719,"B",0.024
508,"B",0.078
4516,"B",0.026
42250,"B",0.228
68811,"B",0.002
18634,"B",0
24843,"B",0.16
52308,"B",0.126
25951,"B",0.146
62345,"B",0.026
30424,"B",0.17
27501,"B",0.112
7222,"B",0.02
98147,"B",0.25
20053,"B",0.032
4042,"B",0.094
2846,"B",0.046
1372,"B",0.116
54371,"B",0.31
51686,"B",0.01
34445,"B",0.05
78045,"B",0.148
10215,"B",0.01
46422,"B",0.256
32759,"B",0.332
36492,"B",0.054
52161,"B",0.03
56560,"B",0.026
82968,"B",0.054
93695,"B",0.152
95401,"B",0.038
61358,"B",0.064
74908,"B",0.002
95470,"B",0.056
75334,"B",0.086
17074,"B",0.012
88223,"B",0.002
49091,"B",0.028
40080,"B",0.01
87083,"B",0.136
66593,"B",0.096
13584,"B",0.09
57292,"B",0.14
77331,"B",0.076
49025,"B",0.262
78630,"B",0.076
29341,"B",0.074
10032,"B",0.014
43864,"B",0.04
78818,"B",0.03
78374,"B",0.02
49024,"B",0.156
49266,"B",0.148
35237,"B",0.006
80213,"B",0.192
4258,"B",0.074
18357,"B",0.002
5517,"B",0.058
38127,"B",0.032
31177,"B",0.144
73856,"B",0.13
49874,"B",0.044
24838,"B",0.488
61569,"B",0.186
62209,"B",0.066
39660,"B",0.01
23293,"B",0.002
23472,"B",0.032
35087,"B",0.022
14201,"B",0.224
60745,"B",0.092
79637,"B",0.022
32231,"B",0.11
88420,"B",0.018
25863,"B",0.09
13132,"B",0.054
52480,"B",0.1
40928,"B",0.026
33846,"B",0.004
57495,"B",0.024
22400,"B",0.3
46077,"B",0.056
62097,"B",0.028
13539,"B",0.096
40317,"B",0.138
53915,"B",0.086
64719,"B",0.242
2891,"B",0.036
26177,"B",0.036
85831,"B",0.008
45896,"B",0.008
65920,"B",0.034
345,"B",0.11
5592,"B",0.082
44938,"B",0.132
80899,"B",0.086
82878,"B",0.034
51598,"B",0.002
20263,"B",0.146
42157,"B",0.106
43826,"B",0.022
56025,"B",0.066
92900,"B",0.096
12654,"B",0
49107,"B",0.05
92978,"B",0.012
62499,"B",0.144
92824,"B",0.012
15477,"B",0.084
47502,"B",0.262
8137,"B",0.014
25087,"B",0.136
82540,"B",0.018
21482,"B",0.056
10134,"B",0.012
7112,"B",0.004
63359,"B",0.016
89954,"B",0
67499,"B",0.026
9705,"B",0.286
41920,"B",0.072
61319,"B",0.052
35165,"B",0.306
23317,"B",0.006
62805,"B",0.008
28483,"B",0.134
92597,"B",0.004
58358,"B",0.014
86711,"B",0.068
64846,"B",0.04
13643,"B",0.058
66960,"B",0.124
99413,"B",0.022
38061,"B",0.004
7545,"B",0.016
57907,"B",0.02
68031,"B",0.008
98150,"B",0.036
12360,"B",0.016
94135,"B",0.052
68191,"B",0
30989,"B",0.012
64251,"B",0.122
98219,"B",0.016
37904,"B",0.088
25971,"B",0.018
73027,"B",0.006
76522,"B",0
181,"B",0.118
97770,"B",0.028
29712,"B",0.198
31189,"B",0.002
82228,"B",0.052
82053,"B",0.004
19397,"B",0.096
73603,"B",0.006
76084,"B",0.04
68076,"B",0.014
59540,"B",0.054
34534,"B",0.108
50766,"B",0.016
42688,"B",0.06
82366,"B",0.006
58918,"B",0.252
60503,"B",0.118
77931,"B",0.046
59546,"B",0.294
15024,"B",0
17543,"B",0.018
34034,"B",0.024
47369,"B",0.008
46825,"B",0.008
50144,"B",0.09
30800,"B",0.042
56929,"B",0.018
92965,"B",0.002
45539,"B",0.186
67325,"B",0
17316,"B",0.068
36275,"B",0.152
80597,"B",0.094
95795,"B",0.05
78565,"B",0.108
29231,"B",0.27
47373,"B",0.022
12276,"B",0.04
92385,"B",0.004
42436,"B",0.008
45889,"B",0.062
6151,"B",0
90588,"B",0.014
98608,"B",0.008
98037,"B",0.024
40552,"B",0.19
54107,"B",0.448
74978,"B",0.03
47537,"B",0.104
80864,"B",0.068
96339,"B",0.002
13951,"B",0.002
30453,"B",0.002
23516,"B",0.108
83402,"B",0.03
79719,"B",0.07
55610,"B",0.128
42658,"B",0.028
47175,"B",0.036
51493,"B",0.046
44747,"B",0.252
32500,"B",0.034
14108,"B",0.002
6278,"B",0.02
62316,"B",0.06
32578,"B",0.166
60340,"B",0.072
4407,"B",0.004
26439,"B",0.112
61015,"B",0.128
42010,"B",0.218
16530,"B",0.008
90283,"B",0.004
12511,"B",0.236
56491,"B",0.134
70911,"B",0.008
23880,"B",0.016
51581,"B",0.004
95554,"B",0.168
27272,"B",0.132
72019,"B",0.114
62012,"B",0.026
65119,"B",0.046
58441,"B",0.012
22183,"B",0.01
11206,"B",0.002
22889,"B",0.05
55799,"B",0.32
57851,"B",0.032
33292,"B",0.056
36148,"B",0.152
36093,"B",0.098
13620,"B",0.042
12002,"B",0.058
99656,"B",0.024
96058,"B",0.016
13704,"B",0.11
44853,"B",0.02
31250,"B",0.086
43608,"B",0.148
33144,"B",0.122
80156,"B",0.13
57652,"B",0.018
65528,"B",0.118
8660,"B",0.02
24407,"B",0.318
40198,"B",0.238
4039,"B",0.218
97088,"B",0.004
70580,"B",0.01
52594,"B",0.136
78010,"B",0.424
93316,"B",0.044
31737,"B",0.348
86089,"B",0.098
61811,"B",0.076
22321,"B",0.218
72634,"B",0.03
63768,"B",0
42583,"B",0.098
22682,"B",0.198
70274,"B",0.004
46448,"B",0.024
55491,"B",0.02
98042,"B",0.07
1405,"B",0.008
93460,"B",0.068
9074,"B",0
8391,"B",0.074
76384,"B",0.006
14810,"B",0.16
39885,"B",0.112
80138,"B",0.3
54171,"B",0.082
16637,"B",0.168
85671,"B",0.228
28858,"B",0.014
25617,"B",0.128
53876,"B",0.026
40826,"B",0.006
8486,"B",0.02
80175,"B",0.008
36517,"B",0.076
92903,"B",0.23
78785,"B",0.188
72472,"B",0.004
88373,"B",0
4216,"B",0.038
56649,"B",0
53088,"B",0.024
4895,"B",0.384
87402,"B",0.114
2054,"B",0.158
17153,"B",0.038
54961,"B",0.102
86501,"B",0.032
60558,"B",0.008
338,"B",0.204
34589,"B",0.004
84164,"B",0.674
7047,"B",0.108
80439,"B",0.024
85211,"B",0.006
66134,"B",0.064
22592,"B",0.16
15276,"B",0
45403,"B",0.024
56177,"B",0.104
30432,"B",0.058
46781,"B",0
66265,"B",0.202
16391,"B",0.008
79568,"B",0.082
74013,"B",0.092
11742,"B",0.056
29639,"B",0.068
19593,"B",0.012
61519,"B",0.106
17217,"B",0.076
58824,"B",0.006
41748,"B",0.04
40602,"B",0.002
53814,"B",0.048
76723,"B",0.024
35617,"B",0.052
66952,"B",0
68661,"B",0.056
57497,"B",0.1
38261,"B",0.004
20808,"B",0.036
4485,"B",0.008
22901,"B",0.056
6238,"B",0.01
59923,"B",0.154
50487,"B",0.044
78935,"B",0.096
9461,"B",0.078
43109,"B",0.316
94696,"B",0.012
7076,"B",0.026
6368,"B",0.046
57390,"B",0.094
94023,"B",0.114
45614,"B",0.304
96946,"B",0.01
22254,"B",0.018
63297,"B",0.404
44304,"B",0.03
80784,"B",0.47
46097,"B",0.01
78147,"B",0.134
26540,"B",0.07
96010,"B",0.246
10452,"B",0.1
34386,"B",0.006
7642,"B",0.004
33361,"B",0.022
89501,"B",0.036
46198,"B",0
62204,"B",0.024
75145,"B",0.152
98312,"B",0.022
91826,"B",0
77962,"B",0.024
18813,"B",0.28
48566,"B",0.068
3844,"B",0.098
95592,"B",0.034
44943,"B",0.012
80767,"B",0.044
93364,"B",0.156
59696,"B",0.096
57933,"B",0.048
81745,"B",0
71814,"B",0.002
3254,"B",0.016
92365,"B",0.008
93034,"B",0.098
71941,"B",0.112
3649,"B",0.158
87286,"B",0.222
37584,"B",0.216
93445,"B",0.04
92873,"B",0.082
95767,"B",0.016
85656,"B",0.07
53963,"B",0.096
96140,"B",0.168
9833,"B",0.036
15852,"B",0.01
38703,"B",0.018
40541,"B",0.002
11159,"B",0.002
25303,"B",0.07
26206,"B",0.012
57805,"B",0.088
3091,"B",0.256
60085,"B",0.008
22917,"B",0.062
60823,"B",0.04
28459,"B",0.024
84905,"B",0.21
64211,"B",0
89937,"B",0
63777,"B",0.048
80118,"B",0.056
60349,"B",0.036
20591,"B",0.012
6049,"B",0.004
46303,"B",0.1
15377,"B",0.106
54737,"B",0.126
94306,"B",0.086
41586,"B",0.062
73365,"B",0.214
8022,"B",0
90940,"B",0.078
85068,"B",0.006
77750,"B",0.016
14092,"B",0.006
58714,"B",0.064
22202,"B",0.062
85467,"B",0.05
42493,"B",0.028
5207,"B",0.024
73604,"B",0.004
66781,"B",0.122
99801,"B",0.094
38525,"B",0.052
70201,"B",0.024
36381,"B",0.002
89792,"B",0.158
63025,"B",0.312
14133,"B",0.06
80496,"B",0.204
36166,"B",0.162
30626,"B",0.028
74906,"B",0.256
29532,"B",0.096
85839,"B",0.098
30103,"B",0.022
49964,"B",0.028
88410,"B",0.086
26794,"B",0.126
78070,"B",0.06
96802,"B",0.046
55615,"B",0.188
42382,"B",0.004
45506,"B",0.002
16963,"B",0.006
27452,"B",0.008
44221,"B",0.002
15712,"B",0.012
55561,"B",0.02
86841,"B",0.008
24333,"B",0.01
3092,"B",0.01
36013,"B",0.086
51583,"B",0.018
75343,"B",0.03
77160,"B",0.264
